[ 2014-11-22T08:42:09+08:00 ] /test/ | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T08:47:51+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.005415s ]
[ 2014-11-22T08:47:51+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T08:47:51+08:00 ] /test/index.php/Findpwd/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002270s ]
[ 2014-11-22T08:47:51+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002482s ]
[ 2014-11-22T08:47:51+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_template ] --START--
[ 2014-11-22T08:47:51+08:00 ] /test/index.php/Findpwd/index | INFO: Run LocationTemplate Behavior [ RunTime:0.016088s ]
[ 2014-11-22T08:47:51+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.016425s ]
[ 2014-11-22T08:47:51+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T08:47:51+08:00 ] /test/index.php/Findpwd/index | INFO: Run ParseTemplate Behavior [ RunTime:0.102002s ]
[ 2014-11-22T08:47:51+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.102283s ]
[ 2014-11-22T08:47:51+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T08:47:51+08:00 ] /test/index.php/Findpwd/index | INFO: Run ContentReplace Behavior [ RunTime:0.003890s ]
[ 2014-11-22T08:47:51+08:00 ] /test/index.php/Findpwd/index | INFO: Run TokenBuild Behavior [ RunTime:0.002182s ]
[ 2014-11-22T08:47:51+08:00 ] /test/index.php/Findpwd/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001111s ]
[ 2014-11-22T08:47:51+08:00 ] /test/index.php/Findpwd/index | INFO: Run ShowRuntime Behavior [ RunTime:0.001947s ]
[ 2014-11-22T08:47:51+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.009755s ]
[ 2014-11-22T08:47:51+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_end ] --START--
[ 2014-11-22T08:47:51+08:00 ] /test/index.php/Findpwd/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.004501s ]
[ 2014-11-22T08:47:51+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.004737s ]
[ 2014-11-22T08:48:09+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ route_check ] --START--
[ 2014-11-22T08:48:09+08:00 ] /test/index.php/Findpwd/index | INFO: Run CheckRoute Behavior [ RunTime:0.003298s ]
[ 2014-11-22T08:48:09+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.003632s ]
[ 2014-11-22T08:48:09+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T08:48:09+08:00 ] /test/index.php/Findpwd/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002260s ]
[ 2014-11-22T08:48:09+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002482s ]
[ 2014-11-22T08:48:09+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_template ] --START--
[ 2014-11-22T08:48:09+08:00 ] /test/index.php/Findpwd/index | INFO: Run LocationTemplate Behavior [ RunTime:0.007116s ]
[ 2014-11-22T08:48:09+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.007390s ]
[ 2014-11-22T08:48:09+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T08:48:09+08:00 ] /test/index.php/Findpwd/index | INFO: Run ParseTemplate Behavior [ RunTime:0.046473s ]
[ 2014-11-22T08:48:09+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.046744s ]
[ 2014-11-22T08:48:09+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T08:48:09+08:00 ] /test/index.php/Findpwd/index | INFO: Run ContentReplace Behavior [ RunTime:0.001825s ]
[ 2014-11-22T08:48:09+08:00 ] /test/index.php/Findpwd/index | INFO: Run TokenBuild Behavior [ RunTime:0.001971s ]
[ 2014-11-22T08:48:09+08:00 ] /test/index.php/Findpwd/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001133s ]
[ 2014-11-22T08:48:09+08:00 ] /test/index.php/Findpwd/index | INFO: Run ShowRuntime Behavior [ RunTime:0.001979s ]
[ 2014-11-22T08:48:09+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007550s ]
[ 2014-11-22T08:48:09+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_end ] --START--
[ 2014-11-22T08:48:09+08:00 ] /test/index.php/Findpwd/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.003234s ]
[ 2014-11-22T08:48:09+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.003463s ]
[ 2014-11-22T08:48:27+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ route_check ] --START--
[ 2014-11-22T08:48:27+08:00 ] /test/index.php/Findpwd/index | INFO: Run CheckRoute Behavior [ RunTime:0.003717s ]
[ 2014-11-22T08:48:27+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.004092s ]
[ 2014-11-22T08:48:27+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T08:48:27+08:00 ] /test/index.php/Findpwd/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002512s ]
[ 2014-11-22T08:48:27+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004158s ]
[ 2014-11-22T08:48:27+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_template ] --START--
[ 2014-11-22T08:48:27+08:00 ] /test/index.php/Findpwd/index | INFO: Run LocationTemplate Behavior [ RunTime:0.017315s ]
[ 2014-11-22T08:48:27+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.017711s ]
[ 2014-11-22T08:48:27+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T08:48:27+08:00 ] /test/index.php/Findpwd/index | INFO: Run ParseTemplate Behavior [ RunTime:0.069764s ]
[ 2014-11-22T08:48:27+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.070041s ]
[ 2014-11-22T08:48:27+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T08:48:27+08:00 ] /test/index.php/Findpwd/index | INFO: Run ContentReplace Behavior [ RunTime:0.001515s ]
[ 2014-11-22T08:48:27+08:00 ] /test/index.php/Findpwd/index | INFO: Run TokenBuild Behavior [ RunTime:0.003187s ]
[ 2014-11-22T08:48:27+08:00 ] /test/index.php/Findpwd/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001164s ]
[ 2014-11-22T08:48:27+08:00 ] /test/index.php/Findpwd/index | INFO: Run ShowRuntime Behavior [ RunTime:0.002348s ]
[ 2014-11-22T08:48:27+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.008888s ]
[ 2014-11-22T08:48:27+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_end ] --START--
[ 2014-11-22T08:48:27+08:00 ] /test/index.php/Findpwd/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.002106s ]
[ 2014-11-22T08:48:27+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.002332s ]
[ 2014-11-22T08:48:49+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ route_check ] --START--
[ 2014-11-22T08:48:49+08:00 ] /test/index.php/Findpwd/index | INFO: Run CheckRoute Behavior [ RunTime:0.008805s ]
[ 2014-11-22T08:48:49+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.015216s ]
[ 2014-11-22T08:48:49+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T08:48:49+08:00 ] /test/index.php/Findpwd/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004915s ]
[ 2014-11-22T08:48:49+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.005119s ]
[ 2014-11-22T08:48:49+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_template ] --START--
[ 2014-11-22T08:48:49+08:00 ] /test/index.php/Findpwd/index | INFO: Run LocationTemplate Behavior [ RunTime:0.008483s ]
[ 2014-11-22T08:48:49+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.008709s ]
[ 2014-11-22T08:48:49+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T08:48:49+08:00 ] /test/index.php/Findpwd/index | INFO: Run ParseTemplate Behavior [ RunTime:0.040679s ]
[ 2014-11-22T08:48:49+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.040991s ]
[ 2014-11-22T08:48:49+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T08:48:49+08:00 ] /test/index.php/Findpwd/index | INFO: Run ContentReplace Behavior [ RunTime:0.003958s ]
[ 2014-11-22T08:48:49+08:00 ] /test/index.php/Findpwd/index | INFO: Run TokenBuild Behavior [ RunTime:0.003917s ]
[ 2014-11-22T08:48:49+08:00 ] /test/index.php/Findpwd/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003153s ]
[ 2014-11-22T08:48:49+08:00 ] /test/index.php/Findpwd/index | INFO: Run ShowRuntime Behavior [ RunTime:0.004020s ]
[ 2014-11-22T08:48:49+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015561s ]
[ 2014-11-22T08:48:49+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_end ] --START--
[ 2014-11-22T08:48:49+08:00 ] /test/index.php/Findpwd/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.004110s ]
[ 2014-11-22T08:48:49+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.004309s ]
[ 2014-11-22T08:49:10+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ route_check ] --START--
[ 2014-11-22T08:49:10+08:00 ] /test/index.php/Findpwd/index | INFO: Run CheckRoute Behavior [ RunTime:0.005047s ]
[ 2014-11-22T08:49:10+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.005396s ]
[ 2014-11-22T08:49:10+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T08:49:10+08:00 ] /test/index.php/Findpwd/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002290s ]
[ 2014-11-22T08:49:10+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002496s ]
[ 2014-11-22T08:49:10+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_template ] --START--
[ 2014-11-22T08:49:10+08:00 ] /test/index.php/Findpwd/index | INFO: Run LocationTemplate Behavior [ RunTime:0.007622s ]
[ 2014-11-22T08:49:10+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.007932s ]
[ 2014-11-22T08:49:10+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T08:49:10+08:00 ] /test/index.php/Findpwd/index | INFO: Run ParseTemplate Behavior [ RunTime:0.040060s ]
[ 2014-11-22T08:49:10+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.040330s ]
[ 2014-11-22T08:49:10+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T08:49:10+08:00 ] /test/index.php/Findpwd/index | INFO: Run ContentReplace Behavior [ RunTime:0.012756s ]
[ 2014-11-22T08:49:10+08:00 ] /test/index.php/Findpwd/index | INFO: Run TokenBuild Behavior [ RunTime:0.001685s ]
[ 2014-11-22T08:49:10+08:00 ] /test/index.php/Findpwd/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001059s ]
[ 2014-11-22T08:49:10+08:00 ] /test/index.php/Findpwd/index | INFO: Run ShowRuntime Behavior [ RunTime:0.003354s ]
[ 2014-11-22T08:49:10+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.019497s ]
[ 2014-11-22T08:49:10+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_end ] --START--
[ 2014-11-22T08:49:10+08:00 ] /test/index.php/Findpwd/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001906s ]
[ 2014-11-22T08:49:10+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.002115s ]
[ 2014-11-22T08:49:38+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ route_check ] --START--
[ 2014-11-22T08:49:38+08:00 ] /test/index.php/Findpwd/index | INFO: Run CheckRoute Behavior [ RunTime:0.003719s ]
[ 2014-11-22T08:49:38+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.004059s ]
[ 2014-11-22T08:49:38+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T08:49:38+08:00 ] /test/index.php/Findpwd/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004586s ]
[ 2014-11-22T08:49:38+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004813s ]
[ 2014-11-22T08:49:39+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_template ] --START--
[ 2014-11-22T08:49:39+08:00 ] /test/index.php/Findpwd/index | INFO: Run LocationTemplate Behavior [ RunTime:0.005970s ]
[ 2014-11-22T08:49:39+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.006267s ]
[ 2014-11-22T08:49:39+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T08:49:39+08:00 ] /test/index.php/Findpwd/index | INFO: Run ParseTemplate Behavior [ RunTime:0.036981s ]
[ 2014-11-22T08:49:39+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.037236s ]
[ 2014-11-22T08:49:39+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T08:49:39+08:00 ] /test/index.php/Findpwd/index | INFO: Run ContentReplace Behavior [ RunTime:0.001319s ]
[ 2014-11-22T08:49:39+08:00 ] /test/index.php/Findpwd/index | INFO: Run TokenBuild Behavior [ RunTime:0.001449s ]
[ 2014-11-22T08:49:39+08:00 ] /test/index.php/Findpwd/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001358s ]
[ 2014-11-22T08:49:39+08:00 ] /test/index.php/Findpwd/index | INFO: Run ShowRuntime Behavior [ RunTime:0.001972s ]
[ 2014-11-22T08:49:39+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006692s ]
[ 2014-11-22T08:49:39+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_end ] --START--
[ 2014-11-22T08:49:39+08:00 ] /test/index.php/Findpwd/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001898s ]
[ 2014-11-22T08:49:39+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.002091s ]
[ 2014-11-22T08:50:33+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ route_check ] --START--
[ 2014-11-22T08:50:33+08:00 ] /test/index.php/Findpwd/index | INFO: Run CheckRoute Behavior [ RunTime:0.003545s ]
[ 2014-11-22T08:50:33+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.003892s ]
[ 2014-11-22T08:50:33+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T08:50:33+08:00 ] /test/index.php/Findpwd/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002261s ]
[ 2014-11-22T08:50:33+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002476s ]
[ 2014-11-22T08:50:33+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_template ] --START--
[ 2014-11-22T08:50:33+08:00 ] /test/index.php/Findpwd/index | INFO: Run LocationTemplate Behavior [ RunTime:0.005953s ]
[ 2014-11-22T08:50:33+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.006237s ]
[ 2014-11-22T08:50:33+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T08:50:33+08:00 ] /test/index.php/Findpwd/index | INFO: Run ParseTemplate Behavior [ RunTime:0.057335s ]
[ 2014-11-22T08:50:33+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.057695s ]
[ 2014-11-22T08:50:33+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T08:50:33+08:00 ] /test/index.php/Findpwd/index | INFO: Run ContentReplace Behavior [ RunTime:0.001375s ]
[ 2014-11-22T08:50:33+08:00 ] /test/index.php/Findpwd/index | INFO: Run TokenBuild Behavior [ RunTime:0.001562s ]
[ 2014-11-22T08:50:33+08:00 ] /test/index.php/Findpwd/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001045s ]
[ 2014-11-22T08:50:33+08:00 ] /test/index.php/Findpwd/index | INFO: Run ShowRuntime Behavior [ RunTime:0.002808s ]
[ 2014-11-22T08:50:33+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007350s ]
[ 2014-11-22T08:50:33+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_end ] --START--
[ 2014-11-22T08:50:33+08:00 ] /test/index.php/Findpwd/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001802s ]
[ 2014-11-22T08:50:33+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001996s ]
[ 2014-11-22T08:50:50+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ route_check ] --START--
[ 2014-11-22T08:50:50+08:00 ] /test/index.php/Findpwd/index | INFO: Run CheckRoute Behavior [ RunTime:0.008563s ]
[ 2014-11-22T08:50:50+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.008911s ]
[ 2014-11-22T08:50:50+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T08:50:50+08:00 ] /test/index.php/Findpwd/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.007525s ]
[ 2014-11-22T08:50:50+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.007754s ]
[ 2014-11-22T08:50:51+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_template ] --START--
[ 2014-11-22T08:50:51+08:00 ] /test/index.php/Findpwd/index | INFO: Run LocationTemplate Behavior [ RunTime:0.011370s ]
[ 2014-11-22T08:50:51+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.011669s ]
[ 2014-11-22T08:50:51+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T08:50:51+08:00 ] /test/index.php/Findpwd/index | INFO: Run ParseTemplate Behavior [ RunTime:0.052428s ]
[ 2014-11-22T08:50:51+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.052686s ]
[ 2014-11-22T08:50:51+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T08:50:51+08:00 ] /test/index.php/Findpwd/index | INFO: Run ContentReplace Behavior [ RunTime:0.003689s ]
[ 2014-11-22T08:50:51+08:00 ] /test/index.php/Findpwd/index | INFO: Run TokenBuild Behavior [ RunTime:0.003714s ]
[ 2014-11-22T08:50:51+08:00 ] /test/index.php/Findpwd/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003560s ]
[ 2014-11-22T08:50:51+08:00 ] /test/index.php/Findpwd/index | INFO: Run ShowRuntime Behavior [ RunTime:0.004030s ]
[ 2014-11-22T08:50:51+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015534s ]
[ 2014-11-22T08:50:51+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_end ] --START--
[ 2014-11-22T08:50:51+08:00 ] /test/index.php/Findpwd/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.004437s ]
[ 2014-11-22T08:50:51+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.004621s ]
[ 2014-11-22T08:52:15+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ route_check ] --START--
[ 2014-11-22T08:52:15+08:00 ] /test/index.php/Findpwd/index | INFO: Run CheckRoute Behavior [ RunTime:0.005686s ]
[ 2014-11-22T08:52:15+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.006071s ]
[ 2014-11-22T08:52:15+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T08:52:15+08:00 ] /test/index.php/Findpwd/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002367s ]
[ 2014-11-22T08:52:15+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002596s ]
[ 2014-11-22T08:52:15+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_template ] --START--
[ 2014-11-22T08:52:15+08:00 ] /test/index.php/Findpwd/index | INFO: Run LocationTemplate Behavior [ RunTime:0.012218s ]
[ 2014-11-22T08:52:15+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.012511s ]
[ 2014-11-22T08:52:15+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T08:52:15+08:00 ] /test/index.php/Findpwd/index | INFO: Run ParseTemplate Behavior [ RunTime:0.190829s ]
[ 2014-11-22T08:52:15+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.191094s ]
[ 2014-11-22T08:52:15+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T08:52:15+08:00 ] /test/index.php/Findpwd/index | INFO: Run ContentReplace Behavior [ RunTime:0.001617s ]
[ 2014-11-22T08:52:15+08:00 ] /test/index.php/Findpwd/index | INFO: Run TokenBuild Behavior [ RunTime:0.002441s ]
[ 2014-11-22T08:52:15+08:00 ] /test/index.php/Findpwd/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000939s ]
[ 2014-11-22T08:52:15+08:00 ] /test/index.php/Findpwd/index | INFO: Run ShowRuntime Behavior [ RunTime:0.001784s ]
[ 2014-11-22T08:52:15+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007377s ]
[ 2014-11-22T08:52:15+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_end ] --START--
[ 2014-11-22T08:52:15+08:00 ] /test/index.php/Findpwd/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001634s ]
[ 2014-11-22T08:52:15+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001808s ]
[ 2014-11-22T08:53:00+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ route_check ] --START--
[ 2014-11-22T08:53:00+08:00 ] /test/index.php/Findpwd/index | INFO: Run CheckRoute Behavior [ RunTime:0.007100s ]
[ 2014-11-22T08:53:00+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.007466s ]
[ 2014-11-22T08:53:00+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T08:53:01+08:00 ] /test/index.php/Findpwd/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.007958s ]
[ 2014-11-22T08:53:01+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.008201s ]
[ 2014-11-22T08:53:01+08:00 ] /test/index.php/Findpwd/index | INFO: Tag[ view_template ] --START--
[ 2014-11-22T08:53:01+08:00 ] /test/index.php/Findpwd/index | INFO: Run LocationTemplate Behavior [ RunTime:0.009981s ]
